Barcode_i	Barcode_j	Condition1	Condition2	Z_Condition1	Z_Condition2	GI_Condition1	GI_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaGI	DeltaZ_FDR
PSY3	SLX4	DXRB	BLMC	-0.324286789776448	-16.8437919751737	-0.00366024460626041	-0.249688373831194	NEUTRAL	AGGRAVATING	13.2047866497826	0.246028129224934	0.00016178582089418
RAD55	SLX4	DXRB	BLMC	-18.6112810822841	1.74883643001743	-0.398541455818584	0.0201618119141374	AGGRAVATING	NEUTRAL	-17.2163190584205	-0.418703267732721	5.01323028388643e-08
SHU1	SLX4	DXRB	BLMC	-4.03794378823302	-16.9382324148675	-0.0355388240869578	-0.220926783719903	NEUTRAL	AGGRAVATING	11.7820455782952	0.185387959632945	0.0010148971676949
SHU2	SLX4	DXRB	BLMC	-5.63101517122042	-23.0069802335787	-0.0574321605423456	-0.391009951396531	NEUTRAL	AGGRAVATING	16.8296822491174	0.333577790854186	6.59877273717449e-07
MMS1	SRS2	DXRB	BLMC	-22.2952090000676	1.21202592628932	-0.275215306783727	0.00865978200336778	AGGRAVATING	NEUTRAL	-19.9031905190644	-0.283875088787095	2.35824024319994e-10
RAD18	SRS2	DXRB	BLMC	11.6430806397172	-3.95587340949367	0.125145304906302	-0.0430136094701274	ALLEVIATING	NEUTRAL	10.9985473863311	0.168158914376429	0.00231891071670599
RTT101	SRS2	DXRB	BLMC	-36.8641321724674	-3.50583661541992	-0.396420236772172	-0.021820324339913	AGGRAVATING	NEUTRAL	-30.1492428555498	-0.374599912432259	4.72916773185872e-22
RTT107	SRS2	DXRB	BLMC	-34.2482552676013	-8.75614921541448	-0.375480215000799	-0.057250001347301	AGGRAVATING	NEUTRAL	-24.9297775112095	-0.318230213653498	1.57841401125773e-15
CLA4	CSM2	DXRB	CMPT	-36.0633042577251	-6.49810152623644	-0.612977300682459	-0.0530697766103771	AGGRAVATING	NEUTRAL	-29.6914688484295	-0.559907524072082	1.10423379722122e-25
CSM2	MMS4	DXRB	CMPT	-19.4478782223152	-1.96300424522893	-0.160716237676715	-0.0187596395602152	AGGRAVATING	NEUTRAL	-11.2359573074713	-0.1419565981165	0.000424216223588063
CSM3	MMS4	DXRB	CMPT	3.61278289545574	14.8268022114179	0.0301775460342688	0.173138231182302	NEUTRAL	ALLEVIATING	-9.95731166371695	-0.142960685148033	0.00213848377638756
CSM3	RAD5	DXRB	CMPT	-33.1022703183958	-5.17747265482359	-0.30317232418511	-0.0516414316792529	AGGRAVATING	NEUTRAL	-18.5750948123825	-0.251530892505857	3.08199499254265e-10
CSM3	RAD51	DXRB	CMPT	6.62746781705445	17.5661013989745	0.0676555672309104	0.210521393506895	NEUTRAL	ALLEVIATING	-9.07492718152134	-0.142865826275984	0.00575979208635095
CSM3	RAD52	DXRB	CMPT	-7.93447653647362	8.80882630924667	-0.317477617787726	0.186799858677935	NEUTRAL	ALLEVIATING	-11.135758451157	-0.504277476465661	0.000454850502455527
RAD5	RAD54	DXRB	CMPT	-27.1522700763259	-5.75975434251831	-0.320980015635326	-0.0532347927355845	AGGRAVATING	NEUTRAL	-17.8428613592633	-0.267745222899742	1.73838910072344e-09
CSM2	RAD55	DXRB	CMPT	-19.9101191748021	-2.78570673196536	-0.215218454365682	-0.024973473297196	AGGRAVATING	NEUTRAL	-13.5470361346107	-0.190244981068486	9.67266865497485e-06
CSM2	RAD59	DXRB	CMPT	-0.14299498201444	-8.0248003494673	-0.00104787015844311	-0.183559170549913	NEUTRAL	AGGRAVATING	7.59857744103419	0.18251130039147	0.00629389953441637
CSM3	RAD59	DXRB	CMPT	-3.32210873654052	10.5818817125789	-0.0244949007501051	0.262118679626068	NEUTRAL	ALLEVIATING	-11.0898768554925	-0.286613580376173	0.000454850502455527
MMS1	RAD59	DXRB	CMPT	-22.5725941736308	8.21806758497016	-0.233553087104392	0.294510862617089	AGGRAVATING	NEUTRAL	-14.1569272038838	-0.528063949721481	3.55121157922963e-06
RAD54	RAD59	DXRB	CMPT	7.2604341706777	11.6721180853287	0.0580033096897077	0.268976214998207	NEUTRAL	ALLEVIATING	-8.65002795986876	-0.2109729053085	0.00892656301602462
RAD55	RAD59	DXRB	CMPT	-26.5934731672738	5.95540056434048	-0.322374159892573	0.200591357386778	AGGRAVATING	NEUTRAL	-14.6090869428318	-0.522965517279351	1.64760752404117e-06
CLA4	RAD61	DXRB	CMPT	-11.7384750065834	3.13273518553601	-0.436193716426324	0.130551892624307	AGGRAVATING	NEUTRAL	-10.1504552755069	-0.566745609050632	0.00173578883433962
CLA4	RTT101	DXRB	CMPT	-18.5047383269679	5.65642296592595	-0.259386579848995	0.0904035474361063	AGGRAVATING	NEUTRAL	-16.4541295398853	-0.349790127285101	3.53039912567157e-08
RAD51	RTT101	DXRB	CMPT	1.80412412108318	12.7660731406701	0.0205335238717871	0.222873652927758	NEUTRAL	ALLEVIATING	-9.70896259051995	-0.20234012905597	0.00267891984483028
RAD54	RTT101	DXRB	CMPT	8.0725340531683	20.073842148448	0.0690093037848229	0.263243118921505	NEUTRAL	ALLEVIATING	-12.4078865191708	-0.194233815136682	6.93708748198152e-05
RAD59	RTT101	DXRB	CMPT	-26.9625799754653	5.3995849726421	-0.360737432477283	0.203121404880236	AGGRAVATING	NEUTRAL	-14.1224711368504	-0.563858837357519	3.56449560033304e-06
CSM2	RTT107	DXRB	CMPT	-25.5901534958261	-5.2435836646196	-0.287440797252892	-0.0588469543589608	AGGRAVATING	NEUTRAL	-14.3967278303497	-0.228593842893931	2.35516030494747e-06
MMS4	RTT107	DXRB	CMPT	-0.0327076497287841	12.8872445827671	-0.000374438052559112	0.249318722272156	NEUTRAL	ALLEVIATING	-11.1075568381661	-0.249693160324715	0.000454850502455527
RTT101	RTT107	DXRB	CMPT	-18.110188353873	6.51308367053924	-0.393728286839282	0.158663315266822	AGGRAVATING	NEUTRAL	-16.917945721425	-0.552391602106105	1.31587746360011e-08
CSM3	SGS1	DXRB	CMPT	-15.8815197784088	7.34260895265176	-0.124906411072137	0.0781416820393551	AGGRAVATING	NEUTRAL	-15.3440219834116	-0.203048093111493	3.8227891348597e-07
MMS1	SGS1	DXRB	CMPT	1.08054146036992	13.1613853595629	0.0108301103064674	0.183324114917305	NEUTRAL	ALLEVIATING	-10.0519731874552	-0.172494004610838	0.00193203121437449
RAD55	SGS1	DXRB	CMPT	4.57806216930488	27.9666002776808	0.0488630177451356	0.311334562465986	NEUTRAL	ALLEVIATING	-17.0189047793814	-0.26247154472085	1.15066670024165e-08
RTT107	SGS1	DXRB	CMPT	-21.1915696785809	-0.0495026364113329	-0.278771750115453	-0.000981914073362599	AGGRAVATING	NEUTRAL	-11.6712179961372	-0.27778983604209	0.000219651427007812
RAD5	SHU1	DXRB	CMPT	-15.9246536098588	-0.0682959123841044	-0.240055890068548	-0.000807554813431381	AGGRAVATING	NEUTRAL	-12.4877215268221	-0.239248335255116	6.35027151093752e-05
RAD54	SHU2	DXRB	CMPT	-17.9174597133808	-5.7135911166187	-0.162188975566116	-0.0486526045924487	AGGRAVATING	NEUTRAL	-9.13573798412478	-0.113536370973668	0.00561803833891562
CSM3	SRS2	DXRB	CMPT	-28.0017739905934	7.26620607849461	-0.214083055777491	0.0876706219747701	AGGRAVATING	NEUTRAL	-21.1255229041144	-0.301753677752261	3.65183718706525e-13
MMS1	SRS2	DXRB	CMPT	-22.2952090000676	11.7422611244201	-0.275215306783727	0.155117966273331	AGGRAVATING	ALLEVIATING	-23.8015572213658	-0.430333273057058	1.36671180318548e-16
MMS4	SRS2	DXRB	CMPT	-12.989614305861	8.22234507836588	-0.104523560248729	0.102842822967909	AGGRAVATING	ALLEVIATING	-13.9428988518618	-0.207366383216638	4.7758160649609e-06
MUS81	SRS2	DXRB	CMPT	-0.330579166245522	9.89455321768158	-0.00326657019510828	0.491270802347257	NEUTRAL	ALLEVIATING	-9.76876213126161	-0.494537372542366	0.00253876993948756
RAD51	SRS2	DXRB	CMPT	3.06282804456423	15.2934632746746	0.0257900644336852	0.188555425640314	NEUTRAL	ALLEVIATING	-10.9017709240776	-0.162765361206629	0.000587341189157752
RTT101	SRS2	DXRB	CMPT	-36.8641321724674	4.82287883928264	-0.396420236772172	0.082445736722942	AGGRAVATING	NEUTRAL	-23.711232254908	-0.478865973495114	1.38358113930842e-16
RTT107	SRS2	DXRB	CMPT	-34.2482552676013	7.54258505509044	-0.375480215000799	0.112920116345514	AGGRAVATING	NEUTRAL	-26.320192766117	-0.488400331346313	3.0128061638176e-20
CLA4	CSM3	DXRB	CSPL	-2.94213505359146	-23.4430061428653	-0.0223559307832859	-0.278057282713826	NEUTRAL	AGGRAVATING	18.1526193281296	0.25570135193054	5.60993572416166e-18
CSM2	MMS4	DXRB	CSPL	-19.4478782223152	-1.33203049567755	-0.160716237676715	-0.0122107570782505	AGGRAVATING	NEUTRAL	-12.0324423833779	-0.148505480598464	1.13852132433236e-08
MMS4	MUS81	DXRB	CSPL	2.54353736848831	-12.4174572012009	0.0421653369221697	-0.221788364172294	NEUTRAL	AGGRAVATING	10.8317263944713	0.263953701094464	6.44503670037992e-07
MAG1	RAD18	DXRB	CSPL	-3.47983301858684	-17.3588566467335	-0.0299376286521076	-0.464752179018487	NEUTRAL	AGGRAVATING	15.4619941849343	0.43481455036638	2.87716047124316e-13
MMS1	RAD5	DXRB	CSPL	-4.78988127546022	-25.3419769933221	-0.0418992138063132	-0.332471395863508	NEUTRAL	AGGRAVATING	18.4277278426275	0.290572182057195	1.8884240221825e-18
MMS1	RAD51	DXRB	CSPL	4.33973537080504	-10.4034231211178	0.0585888696422434	-0.198455157806705	NEUTRAL	AGGRAVATING	10.9988877924255	0.257044027448948	4.20998713626993e-07
MMS4	RAD54	DXRB	CSPL	17.7405658356748	5.56349901154836	0.15064295241213	0.0509657700467691	ALLEVIATING	NEUTRAL	7.97995494795784	0.099677182365361	0.000494829926217498
MUS81	RAD54	DXRB	CSPL	11.5081617292727	-0.203842342934733	0.134294068924061	-0.0023408473461633	ALLEVIATING	NEUTRAL	8.34553018277164	0.136634916270224	0.00024280506993598
CSM2	RAD55	DXRB	CSPL	-19.9101191748021	-3.07208458284383	-0.215218454365682	-0.0264109222064846	AGGRAVATING	NEUTRAL	-13.6704074975213	-0.188807532159198	6.58146896207396e-11
MMS1	RAD55	DXRB	CSPL	10.6261513260583	0.504074192898606	0.125736036802526	0.00614208885988732	ALLEVIATING	NEUTRAL	7.04122328518564	0.119593947942639	0.00271380036805062
MUS81	RAD55	DXRB	CSPL	6.56300230370074	-11.7829782580096	0.102613650171644	-0.29361639793853	NEUTRAL	AGGRAVATING	13.4691143638102	0.396230048110174	2.76771220270002e-10
RAD5	RAD55	DXRB	CSPL	-5.92349741687296	-36.9976474293291	-0.0565628671801212	-0.55354774642358	NEUTRAL	AGGRAVATING	28.0004173173776	0.496984879243458	1.07445609292502e-41
MMS4	RAD57	DXRB	CSPL	10.0694246528995	2.67489186087639	0.250723000684251	0.0451176202811211	ALLEVIATING	NEUTRAL	6.83651696727891	0.20560538040313	0.00375041180335114
MMS1	RAD59	DXRB	CSPL	-22.5725941736308	-2.58014584752344	-0.233553087104392	-0.0288412281210087	AGGRAVATING	NEUTRAL	-13.439815000323	-0.204711858983383	1.38520032630715e-10
RAD55	RAD59	DXRB	CSPL	-26.5934731672738	-2.31429846583636	-0.322374159892573	-0.0262706331265815	AGGRAVATING	NEUTRAL	-17.8296191777609	-0.296103526765992	7.02206318866651e-18
CSM3	RAD61	DXRB	CSPL	-7.10814143251779	-24.9294516259357	-0.0841828621454044	-0.536930408204864	NEUTRAL	AGGRAVATING	18.4198149595347	0.45274754605946	1.8884240221825e-18
RAD51	RAD61	DXRB	CSPL	-7.62571653744159	-13.0162140206675	-0.135339055421279	-0.358462863121867	NEUTRAL	AGGRAVATING	6.81022680202171	0.223123807700589	0.00383829789598128
CSM2	RTT101	DXRB	CSPL	-13.5235031868733	-1.42612613344482	-0.210149370962204	-0.0119863230247671	AGGRAVATING	NEUTRAL	-11.2166347362459	-0.198163047937437	1.21130563050458e-07
RAD59	RTT101	DXRB	CSPL	-26.9625799754653	-2.34317882130427	-0.360737432477283	-0.0227941030619183	AGGRAVATING	NEUTRAL	-20.4295584638813	-0.337943329415365	5.36852772416455e-23
CSM2	RTT107	DXRB	CSPL	-25.5901534958261	-0.711246350050228	-0.287440797252892	-0.00592395235006748	AGGRAVATING	NEUTRAL	-20.131966933546	-0.281516844902825	1.97503775599385e-22
MMS1	RTT107	DXRB	CSPL	0.760146589011194	-16.8034194430602	0.0100225507012344	-0.297811482238579	NEUTRAL	AGGRAVATING	13.9355769772756	0.307834032939813	6.5723324897583e-11
RAD51	RTT107	DXRB	CSPL	0.146951642505904	-18.1853239818831	0.00196306523841352	-0.442396652057731	NEUTRAL	AGGRAVATING	16.0109027673191	0.444359717296145	3.89304095216733e-14
RAD54	RTT107	DXRB	CSPL	10.8471490295581	-2.66695410257559	0.103020052935907	-0.0256283594301029	ALLEVIATING	NEUTRAL	9.52179337830822	0.12864841236601	1.79720623596582e-05
RAD55	RTT107	DXRB	CSPL	2.7888036963537	-12.0490882163356	0.0373537910950611	-0.249754957872291	NEUTRAL	AGGRAVATING	11.633664759957	0.287108748967352	7.69538347895846e-08
MMS1	SGS1	DXRB	CSPL	1.08054146036992	-17.7971287736617	0.0108301103064674	-0.243498590804197	NEUTRAL	AGGRAVATING	14.9955225543226	0.254328701110664	1.48416206006335e-12
RAD55	SGS1	DXRB	CSPL	4.57806216930488	13.2025977984348	0.0488630177451356	0.148232400126635	NEUTRAL	ALLEVIATING	-6.41458111622054	-0.0993693823814997	0.00476760779582833
MUS81	SHU1	DXRB	CSPL	1.04717139333567	-25.0384397333072	0.00991424334853296	-0.457518785339334	NEUTRAL	AGGRAVATING	22.7132492632497	0.467433028687867	1.16471176590812e-27
RAD5	SHU1	DXRB	CSPL	-15.9246536098588	-0.427537259664184	-0.240055890068548	-0.00641612611626994	AGGRAVATING	NEUTRAL	-10.9839599184894	-0.233639763952278	2.27164518309217e-07
RAD54	SHU2	DXRB	CSPL	-17.9174597133808	0.184875344461054	-0.162188975566116	0.00167912580983923	AGGRAVATING	NEUTRAL	-12.7791989253361	-0.163868101375955	1.09744814188028e-09
MMS1	SLX4	DXRB	CSPL	-18.5444488282577	-3.04536723842117	-0.300688474224563	-0.0380353987036063	AGGRAVATING	NEUTRAL	-12.832987734317	-0.262653075520957	9.65299949711909e-10
RAD55	SLX4	DXRB	CSPL	-18.6112810822841	-1.25576404541914	-0.398541455818584	-0.0151883677989589	AGGRAVATING	NEUTRAL	-15.5875118888857	-0.383353088019625	7.20500874793027e-14
MMS1	SRS2	DXRB	CSPL	-22.2952090000676	-2.50582452469826	-0.275215306783727	-0.0243217279602179	AGGRAVATING	NEUTRAL	-15.9773756135045	-0.25089357882351	1.80352748414704e-14
MUS81	SRS2	DXRB	CSPL	-0.330579166245522	-31.5962005304113	-0.00326657019510828	-0.445643449393379	NEUTRAL	AGGRAVATING	25.6877610590855	0.442376879198271	2.80200634538822e-35
RAD55	SRS2	DXRB	CSPL	2.38078458179802	13.9369710725032	0.0210906529668242	0.114721939797136	NEUTRAL	ALLEVIATING	-7.74278200896376	-0.0936312868303123	0.000494829926217498
RAD61	SRS2	DXRB	CSPL	-2.84841036562169	-17.4651705383375	-0.0344347802039988	-0.539369539900825	NEUTRAL	AGGRAVATING	15.2251817218431	0.504934759696826	6.6518783830327e-13
CLA4	CSM3	CMPT	4NQO	6.11967608407157	-33.0810340655501	0.0654883431933372	-0.395914693629691	NEUTRAL	AGGRAVATING	28.7395719609633	0.461403036823028	1.3631691249678e-22
CLA4	MMS1	CMPT	4NQO	10.0328736733014	-23.5586007014675	0.146494737613672	-0.434425525050279	ALLEVIATING	AGGRAVATING	24.697786707687	0.580920262663951	8.76228931531898e-17
CSM3	MMS1	CMPT	4NQO	10.4238386594054	-0.463705344469153	0.151747053357142	-0.00526078926123927	ALLEVIATING	NEUTRAL	8.5069676246046	0.157007842618381	0.00768444471227224
CSM3	MMS4	CMPT	4NQO	14.8268022114179	0.675337599397246	0.173138231182302	0.00619077486476989	ALLEVIATING	NEUTRAL	11.2455319720186	0.166947456317532	0.000364624699188733
CSM3	MUS81	CMPT	4NQO	11.1954336786003	-2.29849167308847	0.537401678063442	-0.0247404156507138	ALLEVIATING	NEUTRAL	11.4270746333803	0.562142093714155	0.000292039492780791
MMS1	MUS81	CMPT	4NQO	9.7203564078765	-0.670715769424405	0.541215129092782	-0.00999384241675043	ALLEVIATING	NEUTRAL	9.56332384841017	0.551208971509532	0.00263007782903891
MAG1	RAD18	CMPT	4NQO	-4.53723898272628	-15.3760946399967	-0.0410455549642028	-0.336540954477309	NEUTRAL	AGGRAVATING	12.4770480396674	0.295495399513106	6.28170648783982e-05
MMS4	RAD18	CMPT	4NQO	-11.5995035521935	7.02293221848195	-0.138675636250513	0.0864848552517982	AGGRAVATING	ALLEVIATING	-13.1187004726823	-0.225160491502311	5.28430674766938e-06
PSY3	RAD18	CMPT	4NQO	1.52225405001708	-22.2332524831501	0.0192736620028091	-0.364939404859564	NEUTRAL	AGGRAVATING	18.5341941290164	0.384213066862374	1.11393972415697e-09
MMS1	RAD5	CMPT	4NQO	-4.82565017125451	5.662862107766	-0.0483773175784766	0.0602577837012611	NEUTRAL	ALLEVIATING	-7.43084082489787	-0.108635101279738	0.00770814641592491
MMS4	RAD5	CMPT	4NQO	-6.67991262079286	11.5769846640136	-0.0685927292796227	0.116179922165733	NEUTRAL	ALLEVIATING	-12.868976162128	-0.184772651445356	7.37065922360608e-06
PSY3	RAD5	CMPT	4NQO	1.8952914618107	-25.6732279668918	0.0228508253789229	-0.368798379548493	NEUTRAL	AGGRAVATING	20.8833315471103	0.391649204927416	3.15105621400142e-12
CSM3	RAD51	CMPT	4NQO	17.5661013989745	-0.499898344859593	0.210521393506895	-0.00624445423303603	ALLEVIATING	NEUTRAL	12.5219726893647	0.216765847739931	6.00053283525051e-05
RAD18	RAD51	CMPT	4NQO	-2.95950144688427	8.82322174712788	-0.0335692009371753	0.119871903651256	NEUTRAL	ALLEVIATING	-8.66970014250418	-0.153441104588432	0.00222636927107568
RAD5	RAD51	CMPT	4NQO	-28.9260112400396	10.5612535773829	-0.544630319729782	0.113061709899325	AGGRAVATING	ALLEVIATING	-30.3657544835038	-0.657692029629107	1.25094704948762e-26
PSY3	RAD52	CMPT	4NQO	1.40675999799785	-15.6567558758453	0.0285923013404932	-0.390970171829894	NEUTRAL	AGGRAVATING	13.0309545450449	0.419562473170387	2.89457476490867e-05
CLA4	RAD54	CMPT	4NQO	17.6635094126103	0.366197577588966	0.159098881368811	0.00313788678031915	ALLEVIATING	NEUTRAL	12.5451213796729	0.155960994588492	5.94295643215127e-05
MUS81	RAD54	CMPT	4NQO	11.465755036703	0.926753629795851	0.515232140995827	0.00984365597347206	ALLEVIATING	NEUTRAL	10.9450990539818	0.505388485022355	0.00049546212722601
RAD18	RAD54	CMPT	4NQO	3.71124848226944	14.1300887707386	0.0379533414296075	0.163178973150205	NEUTRAL	ALLEVIATING	-8.11808066738564	-0.125225631720598	0.00396167372730871
RAD5	RAD54	CMPT	4NQO	-5.75975434251831	16.0643570418829	-0.0532347927355845	0.161331577103162	NEUTRAL	ALLEVIATING	-15.7208124158134	-0.214566369838746	3.89886088265561e-08
CLA4	RAD55	CMPT	4NQO	14.2790073272339	1.54562831027926	0.171793976233068	0.0160878251476572	ALLEVIATING	NEUTRAL	9.78743371247887	0.15570615108541	0.00214562664284951
CSM3	RAD55	CMPT	4NQO	20.6435753586459	-0.596235604283022	0.227012972434247	-0.00604867882096714	ALLEVIATING	NEUTRAL	15.5774475529605	0.233061651255214	4.11528640642699e-07
MAG1	RAD55	CMPT	4NQO	-6.71289529440436	-18.0433832129741	-0.10383430692274	-0.410408869918923	NEUTRAL	AGGRAVATING	11.1454315846798	0.306574562996183	0.000403560089803407
MMS1	RAD55	CMPT	4NQO	15.1293522148386	2.94481464847747	0.229583256188465	0.0372320737770165	ALLEVIATING	NEUTRAL	9.73853973554565	0.192351182411448	0.00222636927107568
RAD18	RAD55	CMPT	4NQO	-4.6962403099643	6.11839120086928	-0.0599688088644387	0.0794970057757233	NEUTRAL	ALLEVIATING	-7.65553839261054	-0.139465814640162	0.00629033970795572
RAD5	RAD55	CMPT	4NQO	-3.74542380453383	6.42439075491884	-0.0356054335107909	0.0667761365589661	NEUTRAL	ALLEVIATING	-7.26842256251471	-0.102381570069757	0.00913554069977429
MMS1	RAD57	CMPT	4NQO	4.8292798965476	-11.9299896102611	0.155346827208702	-0.42432025293389	NEUTRAL	AGGRAVATING	12.0873932837099	0.579667080142592	0.000111263133347114
CSM2	RAD59	CMPT	4NQO	-8.0248003494673	1.6431794222318	-0.183559170549913	0.0158949262286985	AGGRAVATING	NEUTRAL	-8.0310767787138	-0.199454096778611	0.00433602964925346
CSM3	RAD59	CMPT	4NQO	10.5818817125789	-3.72677230126649	0.262118679626068	-0.0348127579754186	ALLEVIATING	NEUTRAL	11.2162442006247	0.296931437601487	0.000372036941634509
RAD18	RAD59	CMPT	4NQO	5.01708061894987	-24.0715393322732	0.112897024280535	-0.371154803495804	NEUTRAL	AGGRAVATING	17.7449594867964	0.484051827776339	6.46800477612559e-09
RAD54	RAD59	CMPT	4NQO	11.6721180853287	3.35354951597895	0.268976214998207	0.0317605481857258	ALLEVIATING	NEUTRAL	9.52116018072725	0.237215666812482	0.00271943273843439
RAD57	RAD59	CMPT	4NQO	6.83692484665043	-18.7540803250816	0.315140278008629	-0.389129094350074	NEUTRAL	AGGRAVATING	13.9325041240429	0.704269372358703	7.37065922360608e-06
CLA4	RAD61	CMPT	4NQO	3.13273518553601	-21.3997205691897	0.130551892624307	-0.359886057646509	NEUTRAL	AGGRAVATING	10.9134543335427	0.490437950270816	0.000508109022650976
CSM3	RAD61	CMPT	4NQO	5.20983512664644	-22.4743570366273	0.175910985757589	-0.419360946925204	NEUTRAL	AGGRAVATING	15.430332050696	0.595271932682794	5.26438015377271e-07
MMS1	RAD61	CMPT	4NQO	6.62009042580152	-14.8736279411171	0.29262142240022	-0.422365972720232	NEUTRAL	AGGRAVATING	13.6090416293565	0.714987395120453	1.17389173529988e-05
RAD18	RAD61	CMPT	4NQO	2.68419087759548	-9.22665507775138	0.0884132546591513	-0.344337854916435	NEUTRAL	AGGRAVATING	8.69384759172952	0.432751109575586	0.00637130164965535
RAD5	RAD61	CMPT	4NQO	3.52680099650043	-15.0304868347394	0.105109418960185	-0.39972691849403	NEUTRAL	AGGRAVATING	12.6387564264906	0.504836337454215	5.40550614044443e-05
CLA4	RTT101	CMPT	4NQO	5.65642296592595	-28.319112292842	0.0904035474361063	-0.445775328524712	NEUTRAL	AGGRAVATING	23.9017433499903	0.536178875960818	7.53063248559005e-16
CSM3	RTT101	CMPT	4NQO	8.92969803375935	-24.1888389068375	0.134941040517104	-0.437448677554042	NEUTRAL	AGGRAVATING	24.2875189034592	0.572389718071146	2.65845764010266e-16
MMS4	RTT101	CMPT	4NQO	9.83190372017987	-0.882411294619375	0.166191289412233	-0.00817226105000555	ALLEVIATING	NEUTRAL	9.04651053875666	0.174363550462239	0.00444721180897559
RAD54	RTT101	CMPT	4NQO	20.073842148448	3.97102421714209	0.263243118921505	0.0365226092799413	ALLEVIATING	NEUTRAL	14.1545575826924	0.226720509641564	5.30827754560588e-06
RAD61	RTT101	CMPT	4NQO	4.61889397255894	-17.0912043167784	0.201194987056746	-0.389298342483889	NEUTRAL	AGGRAVATING	12.0128665730452	0.590493329540635	0.000121978122418793
MMS1	RTT107	CMPT	4NQO	10.0456630793272	-1.63473773398748	0.242487146813439	-0.0221423569193748	ALLEVIATING	NEUTRAL	9.56063499975391	0.264629503732814	0.00263007782903891
MMS4	RTT107	CMPT	4NQO	12.8872445827671	-2.06673438521164	0.249318722272156	-0.0226718647250733	ALLEVIATING	NEUTRAL	12.2298538809768	0.271990586997229	9.10861722280487e-05
MUS81	RTT107	CMPT	4NQO	7.89973642917611	-2.50149992478529	0.523004530888659	-0.0349284226297301	ALLEVIATING	NEUTRAL	8.24591704106618	0.557932953518389	0.00977722315088443
RAD18	RTT107	CMPT	4NQO	-0.33276697284926	-15.4998870255606	-0.00416014636254115	-0.357941931852523	NEUTRAL	AGGRAVATING	13.4722678461127	0.353781785489982	1.44342112473478e-05
RTT101	RTT107	CMPT	4NQO	6.51308367053924	-19.7235019978171	0.158663315266822	-0.399512454118334	NEUTRAL	AGGRAVATING	17.618191497866	0.558175769385157	7.57669531838869e-09
CLA4	SGS1	CMPT	4NQO	12.2286633903621	-1.79930874384496	0.141685032347235	-0.0178505347137617	ALLEVIATING	NEUTRAL	10.4590613761124	0.159535567060997	0.000943259751573586
CSM2	SGS1	CMPT	4NQO	-4.85904830850061	11.4868118283911	-0.0407048692790154	0.0957719731136647	NEUTRAL	ALLEVIATING	-11.5471417272985	-0.13647684239268	5.51308480099237e-05
MUS81	SGS1	CMPT	4NQO	-0.0151745460226041	-14.6350041550138	-0.000991902308050251	-0.71682189634905	NEUTRAL	AGGRAVATING	8.76373381062344	0.715829994041	0.00604257867639139
PSY3	SGS1	CMPT	4NQO	0.0157363464854645	13.8731443557105	0.000175648213691157	0.126859958363013	NEUTRAL	ALLEVIATING	-8.77961097100604	-0.126684310149322	0.00207675105905772
RTT107	SGS1	CMPT	4NQO	-0.0495026364113329	-25.6690538146195	-0.000981914073362599	-0.44234845339044	NEUTRAL	AGGRAVATING	16.7974443494024	0.441366539317078	3.89886088265561e-08
RAD5	SHU1	CMPT	4NQO	-0.0682959123841044	-15.471683921002	-0.000807554813431381	-0.360109194287551	NEUTRAL	AGGRAVATING	13.7628294017652	0.35930163947412	9.25056638380479e-06
RAD55	SHU1	CMPT	4NQO	6.35741053325972	-30.4550564504704	0.0536070819908985	-0.402959127761898	NEUTRAL	AGGRAVATING	29.0996115433271	0.456566209752796	5.36161668400293e-23
SGS1	SHU1	CMPT	4NQO	-0.236198155258759	12.2610289144541	-0.00196958985823182	0.100084172598629	NEUTRAL	ALLEVIATING	-8.74572395417871	-0.102053762456861	0.00213006137300506
SGS1	SHU2	CMPT	4NQO	-1.7943972894105	10.4996050769379	-0.0145605334113546	0.0939524931009155	NEUTRAL	ALLEVIATING	-8.98323783681153	-0.10851302651227	0.00161976016840377
CLA4	SLX4	CMPT	4NQO	-11.2996927560263	0.686156819606077	-0.193877608343765	0.00730811387396851	AGGRAVATING	NEUTRAL	-9.96226910027293	-0.201185722217734	0.000454776915508299
MMS1	SLX4	CMPT	4NQO	-11.3594415701146	-3.20972614190029	-0.259925406359507	-0.0383028031707939	AGGRAVATING	NEUTRAL	-8.58779481422283	-0.221622603188713	0.00243047197709916
RAD55	SLX4	CMPT	4NQO	-14.3187399598293	-2.90178858993687	-0.436140526460886	-0.0344536501840532	AGGRAVATING	NEUTRAL	-12.2871035866815	-0.401686876276833	1.73286865056052e-05
SGS1	SLX4	CMPT	4NQO	-10.4566793741993	-24.0960454879551	-0.233576566057328	-0.887282119099771	NEUTRAL	AGGRAVATING	15.1783425689488	0.653705553042443	8.2770186519099e-07
SHU1	SLX4	CMPT	4NQO	-0.259807629533144	-12.9824314887514	-0.00301034338866308	-0.14396922633361	NEUTRAL	AGGRAVATING	8.78880278691583	0.140958882944947	0.00595383016894885
CSM2	SRS2	CMPT	4NQO	-3.16003075801841	9.16054973071175	-0.0351135949004869	0.0797451788660596	NEUTRAL	ALLEVIATING	-8.13693525525869	-0.114858773766546	0.00393286045492387
CSM3	SRS2	CMPT	4NQO	7.26620607849461	-27.0143132169746	0.0876706219747701	-0.268628881234989	NEUTRAL	AGGRAVATING	22.7883113051649	0.356299503209759	1.8655655894291e-14
