Barcode_i	Barcode_j	Condition1	Condition2	Z_Condition1	Z_Condition2	Class_Condition1	Class_Condition2	DeltaZ	DeltaZ_FDR
RAD51_donor_1	SGS1_recipient_1	NoDrug	MMS	3.41753946227265	6.49025544923876	NEUTRAL	ALLEVIATING	-3.0727159869661	0.012394608403356
RAD51_donor_1	SHU1_recipient_1	NoDrug	MMS	1.02015854358216	4.56505123093064	NEUTRAL	ALLEVIATING	-3.54489268734848	0.00370398187910383
RAD51_donor_1	SLX4_recipient_1	NoDrug	MMS	-1.73473610886644	-17.9270557634241	NEUTRAL	AGGRAVATING	16.1923196545576	5.52515528166589e-47
RAD51_donor_1	SRS2_recipient_1	NoDrug	MMS	1.67799899731078	4.30281924752829	NEUTRAL	ALLEVIATING	-2.62482025021751	0.0333921565414283
RAD51_donor_2	MAG1_recipient_1	NoDrug	MMS	-1.85123712404543	-4.80190809260171	NEUTRAL	AGGRAVATING	2.95067096855627	0.0191887008105546
RAD51_donor_2	MMS4_recipient_1	NoDrug	MMS	1.79146519784497	4.38503245420868	NEUTRAL	ALLEVIATING	-2.5935672563637	0.0351372923101307
RAD51_donor_2	CLA4_recipient_1	NoDrug	MMS	0.961820294371494	-10.0077342102022	NEUTRAL	AGGRAVATING	10.9695545045737	2.29376605702765e-22
RAD51_donor_2	PSY3_recipient_1	NoDrug	MMS	1.80441501314957	4.22602808824117	NEUTRAL	ALLEVIATING	-2.4216130750916	0.0490264619312796
RAD51_donor_2	RAD18_recipient_2	NoDrug	MMS	0.033007870287767	6.19148067734239	NEUTRAL	ALLEVIATING	-6.15847280705462	1.1562969867367e-07
RAD51_donor_2	CSM2_recipient_1	NoDrug	MMS	1.073209938149	4.55246092942881	NEUTRAL	ALLEVIATING	-3.47925099127982	0.00444082635892159
RAD51_donor_2	RAD59_recipient_1	NoDrug	MMS	2.93683273114839	5.40018010558221	NEUTRAL	ALLEVIATING	-2.46334737443382	0.0457100923121353
RAD51_donor_2	RAD5_recipient_1	NoDrug	MMS	-10.850060413362	5.06398215986376	AGGRAVATING	ALLEVIATING	-15.9140425732258	9.9161057970525e-46
RAD51_donor_2	RAD5_recipient_2	NoDrug	MMS	-17.9188540259835	6.1743993789751	AGGRAVATING	ALLEVIATING	-24.0932534049586	2.34756233645755e-103
RAD51_donor_2	RTT101_recipient_2	NoDrug	MMS	-0.634753214846215	-3.92137142473961	NEUTRAL	AGGRAVATING	3.2866182098934	0.00811658772303899
RAD51_donor_2	SHU1_recipient_1	NoDrug	MMS	0.911995179338009	4.27326037205561	NEUTRAL	ALLEVIATING	-3.3612651927176	0.00613554851162458
RAD51_donor_2	SHU1_recipient_2	NoDrug	MMS	3.27817651391422	7.74330562684146	NEUTRAL	ALLEVIATING	-4.46512911292723	0.000192905659074404
RAD51_donor_2	SLX4_recipient_1	NoDrug	MMS	-0.88223496275018	-15.237620623419	NEUTRAL	AGGRAVATING	14.3553856606688	2.70450258931379e-37
RAD51_donor_2	SRS2_recipient_1	NoDrug	MMS	0.945025824982199	4.49539501527834	NEUTRAL	ALLEVIATING	-3.55036919029614	0.00365749842572921
RAD54_donor_1	MAG1_recipient_1	NoDrug	MMS	-2.89160442658569	-6.05349592225417	NEUTRAL	AGGRAVATING	3.16189149566848	0.0112234073523522
RAD54_donor_1	MMS4_recipient_1	NoDrug	MMS	1.64623637671406	5.8436776032014	NEUTRAL	ALLEVIATING	-4.19744122648734	0.000479783777020543
RAD54_donor_1	CLA4_recipient_1	NoDrug	MMS	1.94368218927928	-7.00458229089363	NEUTRAL	AGGRAVATING	8.94826448017291	2.91388034174838e-15
RAD54_donor_1	RAD18_recipient_1	NoDrug	MMS	0.686785013859433	6.57030212735258	NEUTRAL	ALLEVIATING	-5.88351711349315	4.55375328837759e-07
RAD54_donor_1	RAD18_recipient_2	NoDrug	MMS	1.65449815255365	11.0387776280327	NEUTRAL	ALLEVIATING	-9.38427947547909	1.53237986092502e-16
RAD54_donor_1	RAD57_recipient_1	NoDrug	MMS	2.06417775839883	7.79770179109192	NEUTRAL	ALLEVIATING	-5.73352403269308	9.35724902794194e-07
RAD54_donor_1	RAD59_recipient_1	NoDrug	MMS	1.35102123239784	4.87765254889659	NEUTRAL	ALLEVIATING	-3.52663131649875	0.00386895914627463
RAD54_donor_1	RAD5_recipient_1	NoDrug	MMS	-15.6600451406557	9.07239298000359	AGGRAVATING	ALLEVIATING	-24.7324381206593	8.46803683222464e-109
RAD54_donor_1	RAD5_recipient_2	NoDrug	MMS	-23.6103747927693	11.1355087393426	AGGRAVATING	ALLEVIATING	-34.7458835321119	2.226343090257e-213
RAD54_donor_1	SHU1_recipient_1	NoDrug	MMS	1.07579886298505	5.34493057970829	NEUTRAL	ALLEVIATING	-4.26913171672324	0.000377087335619369
RAD54_donor_1	SHU2_recipient_2	NoDrug	MMS	1.41118317901481	5.05178149585396	NEUTRAL	ALLEVIATING	-3.64059831683915	0.00285164986153819
CLA4_donor_1	MPH1_recipient_1	NoDrug	MMS	0.649248881794653	-11.5313640043608	NEUTRAL	AGGRAVATING	12.1806128861555	3.08884625664871e-27
CLA4_donor_1	PSY3_recipient_1	NoDrug	MMS	1.06402073144137	-8.48865379117083	NEUTRAL	AGGRAVATING	9.5526745226122	3.22634891800769e-17
CLA4_donor_1	PSY3_recipient_2	NoDrug	MMS	0.53984628686818	-11.2964262688952	NEUTRAL	AGGRAVATING	11.8362725557634	8.36588830533439e-26
CLA4_donor_1	RAD18_recipient_1	NoDrug	MMS	-11.0110458741617	-1.49605011083572	AGGRAVATING	NEUTRAL	-9.51499576332594	5.64195246783967e-17
CLA4_donor_1	RAD18_recipient_2	NoDrug	MMS	-19.7539818283863	4.19469996576572	AGGRAVATING	ALLEVIATING	-23.948681794152	3.54165645363261e-102
CLA4_donor_1	RAD51_recipient_1	NoDrug	MMS	0.766586270777272	-7.73116644141536	NEUTRAL	AGGRAVATING	8.49775271219264	7.40860150944372e-14
CLA4_donor_1	RAD54_recipient_1	NoDrug	MMS	1.46806412947976	-6.40383895505863	NEUTRAL	AGGRAVATING	7.87190308453839	5.11682155061155e-12
CLA4_donor_1	RAD54_recipient_2	NoDrug	MMS	0.325551525311913	-10.1744808472624	NEUTRAL	AGGRAVATING	10.5000323725743	1.39040096669597e-20
CLA4_donor_1	RAD55_recipient_1	NoDrug	MMS	2.79936462451102	-10.0340416296007	NEUTRAL	AGGRAVATING	12.8334062541118	4.52863272253183e-30
CLA4_donor_1	CSM2_recipient_1	NoDrug	MMS	1.71315103506994	-15.8726239600159	NEUTRAL	AGGRAVATING	17.5857749950858	4.32705687585948e-55
CLA4_donor_1	RAD57_recipient_1	NoDrug	MMS	-0.223066798500966	-13.9885150299502	NEUTRAL	AGGRAVATING	13.7654482314492	2.1595394399925e-34
CLA4_donor_1	RAD59_recipient_1	NoDrug	MMS	0.081562231471187	-17.4201519022785	NEUTRAL	AGGRAVATING	17.5017141337496	1.30476317874539e-54
CLA4_donor_1	RTT101_recipient_2	NoDrug	MMS	-0.0651714101292453	-7.78190957048296	NEUTRAL	AGGRAVATING	7.71673816035372	1.34626532457143e-11
CLA4_donor_1	RTT107_recipient_1	NoDrug	MMS	0.902146064706792	-9.44538698053031	NEUTRAL	AGGRAVATING	10.3475330452371	4.95313313694949e-20
CLA4_donor_1	SGS1_recipient_1	NoDrug	MMS	-0.216776540007345	-13.3229488889301	NEUTRAL	AGGRAVATING	13.1061723489227	2.79489667592373e-31
CLA4_donor_1	SHU1_recipient_1	NoDrug	MMS	-0.889006143261828	-13.7705506580695	NEUTRAL	AGGRAVATING	12.8815445148076	2.775903605288e-30
CLA4_donor_1	CSM2_recipient_2	NoDrug	MMS	2.38962421032075	-17.8298141022262	NEUTRAL	AGGRAVATING	20.219438312547	1.87447780934187e-72
CLA4_donor_1	SHU1_recipient_2	NoDrug	MMS	1.32702232561751	-13.1534652367626	NEUTRAL	AGGRAVATING	14.4804875623801	6.3265018111366e-38
CLA4_donor_1	SHU2_recipient_1	NoDrug	MMS	-0.295675109751763	-15.2753507324918	NEUTRAL	AGGRAVATING	14.97967562274	1.89923122574152e-40
CLA4_donor_1	SHU2_recipient_2	NoDrug	MMS	-0.533289235547425	-15.5400591271263	NEUTRAL	AGGRAVATING	15.0067698915789	1.53061319487792e-40
RAD54_donor_2	MMS1_recipient_1	NoDrug	MMS	3.29997982647024	-4.16631101569226	NEUTRAL	AGGRAVATING	7.4662908421625	6.22925046070242e-11
RAD54_donor_2	MMS4_recipient_1	NoDrug	MMS	2.33444595339811	4.88950039994078	NEUTRAL	ALLEVIATING	-2.55505444654266	0.0378423129008404
RAD54_donor_2	CLA4_recipient_1	NoDrug	MMS	2.36279359509709	-5.41328075635148	NEUTRAL	AGGRAVATING	7.77607435144857	9.32571860467014e-12
RAD54_donor_2	RAD18_recipient_1	NoDrug	MMS	2.33787248433334	6.53779748604394	NEUTRAL	ALLEVIATING	-4.1999250017106	0.000478005071215555
RAD54_donor_2	RAD18_recipient_2	NoDrug	MMS	-1.18006852501167	10.442167415546	NEUTRAL	ALLEVIATING	-11.6222359405577	7.28866971180817e-25
RAD54_donor_2	RAD59_recipient_1	NoDrug	MMS	2.59180784339329	5.24859500641828	NEUTRAL	ALLEVIATING	-2.65678716302499	0.0313716245231613
RAD54_donor_2	RAD5_recipient_1	NoDrug	MMS	-13.2010015297144	6.68524303212783	AGGRAVATING	ALLEVIATING	-19.8862445618423	8.44244101379732e-71
RAD54_donor_2	RAD5_recipient_2	NoDrug	MMS	-17.8746226539866	10.9395701722224	AGGRAVATING	ALLEVIATING	-28.814192826209	4.16850712743823e-147
RAD54_donor_2	RTT107_recipient_1	NoDrug	MMS	-0.274870710686401	-4.09455473780332	NEUTRAL	AGGRAVATING	3.81968402711692	0.00160559477987652
RAD54_donor_2	SLX4_recipient_1	NoDrug	MMS	-0.372101835944288	-15.0198057538236	NEUTRAL	AGGRAVATING	14.6477039178793	9.09353685920549e-39
RAD55_donor_1	CLA4_recipient_1	NoDrug	MMS	2.69664123409906	-14.5364507059707	NEUTRAL	AGGRAVATING	17.2330919400698	4.98434958568047e-53
RAD55_donor_1	RAD18_recipient_1	NoDrug	MMS	-7.7882233600965	3.06719667443703	AGGRAVATING	NEUTRAL	-10.8554200345335	8.04807649694419e-22
RAD55_donor_1	RAD18_recipient_2	NoDrug	MMS	-14.9768086964823	9.86478266393939	AGGRAVATING	ALLEVIATING	-24.8415913604217	1.01182414423121e-109
RAD55_donor_1	RAD59_recipient_1	NoDrug	MMS	-17.2726262313366	5.17698957879014	AGGRAVATING	ALLEVIATING	-22.4496158101267	6.40008512252383e-90
RAD55_donor_1	RAD5_recipient_1	NoDrug	MMS	-14.5079453526925	7.51277098607564	AGGRAVATING	ALLEVIATING	-22.0207163387681	1.36491121363059e-86
RAD55_donor_1	RAD5_recipient_2	NoDrug	MMS	-24.1804233400712	6.93667781226108	AGGRAVATING	ALLEVIATING	-31.1171011523323	2.73515852761363e-171
RAD55_donor_1	RTT101_recipient_2	NoDrug	MMS	-1.0895858297461	3.97464342120339	NEUTRAL	ALLEVIATING	-5.06422925094949	1.84177644584821e-05
RAD55_donor_1	RTT107_recipient_1	NoDrug	MMS	-1.03139989375661	-4.04729397868716	NEUTRAL	AGGRAVATING	3.01589408493055	0.0162851888836492
RAD55_donor_1	SHU1_recipient_1	NoDrug	MMS	0.641880041616223	4.56847129881483	NEUTRAL	ALLEVIATING	-3.92659125719861	0.00116644760600008
RAD55_donor_1	SLX4_recipient_1	NoDrug	MMS	-3.47889296210004	-20.9387164506462	NEUTRAL	AGGRAVATING	17.4598234885461	2.16213445179496e-54
RAD55_donor_2	CLA4_recipient_1	NoDrug	MMS	1.81484504231927	-10.0345630722907	NEUTRAL	AGGRAVATING	11.84940811461	7.57922897311615e-26
RAD55_donor_2	RAD18_recipient_2	NoDrug	MMS	-13.9913032488199	4.31925949759182	AGGRAVATING	ALLEVIATING	-18.3105627464118	3.14362773102648e-60
RAD55_donor_2	RAD57_recipient_1	NoDrug	MMS	6.74242740369132	3.89751521976853	ALLEVIATING	NEUTRAL	2.84491218392279	0.0250788336632139
RAD55_donor_2	RAD59_recipient_1	NoDrug	MMS	-16.2041189747986	4.8046153393187	AGGRAVATING	ALLEVIATING	-21.0087343141173	7.09548329858706e-79
RAD55_donor_2	RAD5_recipient_1	NoDrug	MMS	-11.8482172376138	5.59823130949957	AGGRAVATING	ALLEVIATING	-17.4464485471133	9.55183979731254e-55
RAD55_donor_2	RAD5_recipient_2	NoDrug	MMS	-22.8811874292182	4.12524442738942	AGGRAVATING	ALLEVIATING	-27.0064318566076	1.91261196044674e-129
RAD59_donor_1	MMS1_recipient_1	NoDrug	MMS	-5.77938868339551	-3.33724296453146	AGGRAVATING	NEUTRAL	-2.44214571886405	0.0471744372728569
RAD59_donor_1	MMS4_recipient_1	NoDrug	MMS	1.62185704136933	4.34697092474712	NEUTRAL	ALLEVIATING	-2.72511388337779	0.0272555685256358
RAD59_donor_1	CLA4_recipient_1	NoDrug	MMS	1.03141397322334	-11.4905603431216	NEUTRAL	AGGRAVATING	12.521974316345	1.02618773780172e-28
RAD59_donor_1	RAD18_recipient_1	NoDrug	MMS	-7.03701708636149	-1.19269581597611	AGGRAVATING	NEUTRAL	-5.84432127038537	5.48795323853093e-07
RAD59_donor_1	RAD18_recipient_2	NoDrug	MMS	-15.3937324947476	4.91985318935573	AGGRAVATING	ALLEVIATING	-20.3135856841033	7.74704477565368e-74
RAD59_donor_1	RAD54_recipient_1	NoDrug	MMS	0.20681343563877	5.33167106748424	NEUTRAL	ALLEVIATING	-5.12485763184547	1.4439060304574e-05
RAD59_donor_1	RAD55_recipient_1	NoDrug	MMS	-8.56068208887565	5.25596762289549	AGGRAVATING	ALLEVIATING	-13.8166497117711	9.79413427697163e-35
RAD59_donor_1	RAD5_recipient_1	NoDrug	MMS	-12.584411651613	1.92052510227638	AGGRAVATING	NEUTRAL	-14.5049367538894	3.52004077251556e-38
RAD59_donor_1	RAD5_recipient_2	NoDrug	MMS	-19.1125046181934	1.82130766286904	AGGRAVATING	NEUTRAL	-20.9338122810624	2.4666775712879e-78
RAD59_donor_1	SLX4_recipient_1	NoDrug	MMS	-1.75462881564731	-18.1752053127138	NEUTRAL	AGGRAVATING	16.4205764970665	2.77027944973582e-48
RAD59_donor_1	SRS2_recipient_1	NoDrug	MMS	0.893776675260015	4.1947377938606	NEUTRAL	ALLEVIATING	-3.30096111860059	0.00706644481321251
RAD59_donor_1	SRS2_recipient_2	NoDrug	MMS	2.13035428122595	6.28966549131738	NEUTRAL	ALLEVIATING	-4.15931121009143	0.000542098496546538
RAD59_donor_2	MAG1_recipient_1	NoDrug	MMS	-0.795958000118539	-3.77020830053017	NEUTRAL	AGGRAVATING	2.97425030041163	0.0180831876057903
RAD59_donor_2	MMS4_recipient_1	NoDrug	MMS	1.38746663288188	4.88935252839101	NEUTRAL	ALLEVIATING	-3.50188589550913	0.00415945526731233
RAD59_donor_2	MUS81_recipient_1	NoDrug	MMS	2.35827025103624	4.98294127141644	NEUTRAL	ALLEVIATING	-2.62467102038019	0.0332995842236799
RAD59_donor_2	CLA4_recipient_1	NoDrug	MMS	1.92312618134689	-16.586271304604	NEUTRAL	AGGRAVATING	18.5093974859509	6.47872826390415e-61
RAD59_donor_2	RAD18_recipient_1	NoDrug	MMS	-19.3980838266244	1.30496086437313	AGGRAVATING	NEUTRAL	-20.7030446909976	1.20908450392533e-76
RAD59_donor_2	RAD18_recipient_2	NoDrug	MMS	-18.9633225869456	5.28005213491081	AGGRAVATING	ALLEVIATING	-24.2433747218564	1.29562725682449e-104
RAD59_donor_2	RAD51_recipient_1	NoDrug	MMS	3.12207145370494	6.02892762552994	NEUTRAL	ALLEVIATING	-2.90685617182501	0.0181960378884836
RAD59_donor_2	RAD55_recipient_1	NoDrug	MMS	-18.408203530913	4.67270244433613	AGGRAVATING	ALLEVIATING	-23.0809059752491	5.57421074329308e-95
RAD59_donor_2	RAD5_recipient_1	NoDrug	MMS	-20.8351695315673	2.1267374784207	AGGRAVATING	NEUTRAL	-22.961907009988	4.97388432227738e-94
RAD59_donor_2	RAD5_recipient_2	NoDrug	MMS	-20.0475779972861	2.14668266199036	AGGRAVATING	NEUTRAL	-22.1942606592764	6.17997415145199e-88
RAD59_donor_2	SLX4_recipient_1	NoDrug	MMS	-1.14748655978695	-26.1999910446935	NEUTRAL	AGGRAVATING	25.0525044849066	9.71418659095008e-111
RAD59_donor_2	SRS2_recipient_1	NoDrug	MMS	1.6001792481072	6.47747446670991	NEUTRAL	ALLEVIATING	-4.87729521860271	3.89125306157128e-05
RAD59_donor_2	SRS2_recipient_2	NoDrug	MMS	1.70652164002886	6.41741885114744	NEUTRAL	ALLEVIATING	-4.71089721111858	7.50948091672567e-05
RAD61_donor_1	RTT107_recipient_1	NoDrug	MMS	1.76063466618332	-7.77997539091873	NEUTRAL	AGGRAVATING	9.54061005710205	3.51461484166789e-17
RAD61_donor_1	SRS2_recipient_1	NoDrug	MMS	-3.12763763268566	-8.95241500270541	NEUTRAL	AGGRAVATING	5.82477737001975	4.92582519105931e-07
RAD61_donor_1	SRS2_recipient_2	NoDrug	MMS	-2.82031337586163	-9.39413866824326	NEUTRAL	AGGRAVATING	6.57382529238163	1.10405456294921e-08
RAD61_donor_1	CSM3_recipient_1	NoDrug	MMS	-11.3953351282293	-1.68207514789752	AGGRAVATING	NEUTRAL	-9.71325998033179	1.18173261666643e-17
RAD61_donor_1	CSM3_recipient_2	NoDrug	MMS	-6.35413993106272	0.408315377228057	AGGRAVATING	NEUTRAL	-6.76245530829078	4.85009957909154e-09
RTT101_donor_1	MAG1_recipient_1	NoDrug	MMS	-5.46127158158392	3.61205320325741	AGGRAVATING	NEUTRAL	-9.07332478484133	1.57647493790722e-15
RTT101_donor_1	CLA4_recipient_1	NoDrug	MMS	-3.65239529942723	-9.98170425216883	NEUTRAL	AGGRAVATING	6.3293089527416	3.98839675420311e-08
RTT101_donor_1	RAD18_recipient_1	NoDrug	MMS	1.98168541529225	5.28671289357517	NEUTRAL	ALLEVIATING	-3.30502747828291	0.0070400502671982
RTT101_donor_1	RAD18_recipient_2	NoDrug	MMS	-0.222411946518896	6.51206159077478	NEUTRAL	ALLEVIATING	-6.73447353729367	5.63524225171578e-09
RTT101_donor_1	RAD51_recipient_1	NoDrug	MMS	0.840940045251523	-5.2124120534866	NEUTRAL	AGGRAVATING	6.05335209873812	1.62686455490059e-07
RTT101_donor_1	RAD57_recipient_1	NoDrug	MMS	-0.0313155251059109	-9.91214343481579	NEUTRAL	AGGRAVATING	9.88082790970988	2.40086016480593e-18
RTT101_donor_1	RAD5_recipient_1	NoDrug	MMS	1.00272540646138	7.71368968576856	NEUTRAL	ALLEVIATING	-6.71096427930718	6.38168930671835e-09
RTT101_donor_1	RAD5_recipient_2	NoDrug	MMS	-0.497747720836261	6.11196813748451	NEUTRAL	ALLEVIATING	-6.60971585832078	1.10465507753632e-08
RTT101_donor_1	RTT107_recipient_1	NoDrug	MMS	-8.6747895410621	2.44269056979408	AGGRAVATING	NEUTRAL	-11.1174801108562	7.7002568417645e-23
RTT101_donor_1	SGS1_recipient_1	NoDrug	MMS	-12.7051849193167	4.58822474521724	AGGRAVATING	ALLEVIATING	-17.2934096645339	7.84949290951772e-54
RTT101_donor_1	SLX4_recipient_1	NoDrug	MMS	-3.15948997300741	-18.0350221375695	NEUTRAL	AGGRAVATING	14.8755321645621	6.12681501834366e-40
RTT101_donor_1	SRS2_recipient_1	NoDrug	MMS	-15.6677265379027	0.546683061444045	AGGRAVATING	NEUTRAL	-16.2144095993467	1.94151937910734e-47
RTT101_donor_1	SRS2_recipient_2	NoDrug	MMS	-16.9354105692572	1.57667322487321	AGGRAVATING	NEUTRAL	-18.5120837941304	1.5466456062552e-61
RTT101_donor_2	MAG1_recipient_1	NoDrug	MMS	-5.6701322450152	3.206435585189	AGGRAVATING	NEUTRAL	-8.87656783020419	6.59386877841945e-15
RTT101_donor_2	RAD18_recipient_2	NoDrug	MMS	1.80234085937265	6.23849409646829	NEUTRAL	ALLEVIATING	-4.43615323709564	0.000214289001740933
RTT101_donor_2	RAD51_recipient_1	NoDrug	MMS	1.09876478593972	-5.51445237106252	NEUTRAL	AGGRAVATING	6.61321715700224	9.00399917895840e-09
RTT101_donor_2	RAD57_recipient_1	NoDrug	MMS	1.22023411246268	-8.70939269808567	NEUTRAL	AGGRAVATING	9.92962681054835	1.62638332179591e-18
RTT101_donor_2	RAD5_recipient_2	NoDrug	MMS	0.850697413739478	8.74846014493332	NEUTRAL	ALLEVIATING	-7.89776273119384	5.36862272028144e-12
RTT101_donor_2	RTT107_recipient_1	NoDrug	MMS	-12.2094760154095	0.545853593935203	AGGRAVATING	NEUTRAL	-12.7553296093447	9.82554684062959e-30
RTT101_donor_2	SGS1_recipient_1	NoDrug	MMS	-14.6026191892343	0.667571394457934	AGGRAVATING	NEUTRAL	-15.2701905836923	3.30945938043982e-42
RTT101_donor_2	SRS2_recipient_1	NoDrug	MMS	-16.4230640997325	-0.841460403907634	AGGRAVATING	NEUTRAL	-15.5816036958249	6.95609027515078e-44
RTT101_donor_2	SRS2_recipient_2	NoDrug	MMS	-20.0837502350262	2.22191456222348	AGGRAVATING	NEUTRAL	-22.3056647972496	8.51096385687015e-89
RTT107_donor_1	MMS1_recipient_1	NoDrug	MMS	-4.23835262731378	3.10156288882217	AGGRAVATING	NEUTRAL	-7.33991551613595	1.73261935247768e-10
RTT107_donor_1	CLA4_recipient_1	NoDrug	MMS	0.125684068399715	-11.0641137232156	NEUTRAL	AGGRAVATING	11.1897977916153	3.29125467642747e-23
RTT107_donor_1	PSY3_recipient_1	NoDrug	MMS	-0.973009909793449	-13.1065990348427	NEUTRAL	AGGRAVATING	12.1335891250492	4.86747730675096e-27
RTT107_donor_1	PSY3_recipient_2	NoDrug	MMS	-1.65255306612189	-16.6207277831052	NEUTRAL	AGGRAVATING	14.9681747169833	2.10958588569151e-40
RTT107_donor_1	RAD18_recipient_2	NoDrug	MMS	-0.00124797159124656	7.64379764712365	NEUTRAL	ALLEVIATING	-7.6450456187149	2.67457527678847e-11
RTT107_donor_1	RAD54_recipient_2	NoDrug	MMS	3.35194553059625	-4.24058912400492	NEUTRAL	AGGRAVATING	7.59253465460117	2.92798717757607e-11
RTT107_donor_1	RAD55_recipient_1	NoDrug	MMS	1.18821745769229	-4.68091429655564	NEUTRAL	AGGRAVATING	5.86913175424793	4.03201788225034e-07
RTT107_donor_1	CSM2_recipient_1	NoDrug	MMS	1.31129498714273	-9.94876408228485	NEUTRAL	AGGRAVATING	11.2600590694276	1.78351576501607e-23
RTT107_donor_1	RAD57_recipient_1	NoDrug	MMS	-0.126785980108166	-6.67721866037629	NEUTRAL	AGGRAVATING	6.55043268026812	1.24718394113491e-08
RTT107_donor_1	RAD5_recipient_1	NoDrug	MMS	-6.86307820655705	8.53502125506725	AGGRAVATING	ALLEVIATING	-15.3980994616243	6.87934062861472e-43
RTT107_donor_1	RAD5_recipient_2	NoDrug	MMS	-5.99607520484968	9.1928827199562	AGGRAVATING	ALLEVIATING	-15.1889579248059	8.80492080110372e-42
RTT107_donor_1	RAD61_recipient_1	NoDrug	MMS	0.754426160306164	-10.2794661170432	NEUTRAL	AGGRAVATING	11.0338922773494	1.34082547705253e-22
RTT107_donor_1	RTT101_recipient_1	NoDrug	MMS	-8.24357311703369	3.93397676090397	AGGRAVATING	NEUTRAL	-12.1775498779377	3.26600786951157e-27
RTT107_donor_1	RTT101_recipient_2	NoDrug	MMS	-7.93253342724389	3.61518433684863	AGGRAVATING	NEUTRAL	-11.5477177640925	1.44531725849712e-24
RTT107_donor_1	SHU1_recipient_1	NoDrug	MMS	-1.46646223488135	-11.2478764787309	NEUTRAL	AGGRAVATING	9.78141424384959	5.33375979709154e-18
RTT107_donor_1	CSM2_recipient_2	NoDrug	MMS	-0.974584445994998	-13.5189052598153	NEUTRAL	AGGRAVATING	12.5443208138203	8.44014443405713e-29
RTT107_donor_1	SHU1_recipient_2	NoDrug	MMS	2.47337351431902	-9.48029149670057	NEUTRAL	AGGRAVATING	11.9536650110196	2.81093999620236e-26
RTT107_donor_1	SHU2_recipient_1	NoDrug	MMS	-2.39591903507205	-12.8163233523006	NEUTRAL	AGGRAVATING	10.4204043172286	2.70745738715907e-20
RTT107_donor_1	SHU2_recipient_2	NoDrug	MMS	-0.229841208046171	-12.7719373705828	NEUTRAL	AGGRAVATING	12.5420961625366	8.48472595622616e-29
RTT107_donor_2	MMS1_recipient_1	NoDrug	MMS	-6.07947056606912	2.80080517637207	AGGRAVATING	NEUTRAL	-8.88027574244118	6.48020085375222e-15
RTT107_donor_2	CLA4_recipient_1	NoDrug	MMS	0.787856519737402	-11.1372135778408	NEUTRAL	AGGRAVATING	11.9250700975782	3.66742208843295e-26
RTT107_donor_2	PSY3_recipient_1	NoDrug	MMS	0.878962728691111	-12.1352258452202	NEUTRAL	AGGRAVATING	13.0141885739113	7.34491201877216e-31
RTT107_donor_2	PSY3_recipient_2	NoDrug	MMS	-0.91013762009381	-15.48485460824	NEUTRAL	AGGRAVATING	14.5747169881462	2.11728301432123e-38
RTT107_donor_2	RAD18_recipient_1	NoDrug	MMS	0.526150743114473	4.6885301140621	NEUTRAL	ALLEVIATING	-4.16237937094763	0.000538947547996257
RTT107_donor_2	RAD18_recipient_2	NoDrug	MMS	1.04421666522364	8.83863388879437	NEUTRAL	ALLEVIATING	-7.79441722357073	1.03460066537065e-11
RTT107_donor_2	RAD54_recipient_2	NoDrug	MMS	-0.643447451329899	-5.36041956153183	NEUTRAL	AGGRAVATING	4.71697211020193	6.48741052771891e-05
RTT107_donor_2	CSM2_recipient_1	NoDrug	MMS	1.54564296281207	-9.92584839363493	NEUTRAL	AGGRAVATING	11.471491356447	2.62758789992368e-24
RTT107_donor_2	RAD57_recipient_1	NoDrug	MMS	0.317734618602171	-5.77635009774191	NEUTRAL	AGGRAVATING	6.09408471634408	1.32921707408405e-07
RTT107_donor_2	RAD5_recipient_1	NoDrug	MMS	-8.94744907752342	1.72333204488912	AGGRAVATING	NEUTRAL	-10.6707811224125	4.08825162617274e-21
RTT107_donor_2	RAD5_recipient_2	NoDrug	MMS	-9.34779546916307	4.98498543878473	AGGRAVATING	ALLEVIATING	-14.3327809079478	2.60840850065524e-37
RTT107_donor_2	RAD61_recipient_1	NoDrug	MMS	1.32648520286062	-10.7687097552194	NEUTRAL	AGGRAVATING	12.09519495808	7.02786560515372e-27
RTT107_donor_2	RTT101_recipient_1	NoDrug	MMS	-6.43044751234912	4.16854445279614	AGGRAVATING	ALLEVIATING	-10.5989919651453	7.57993571416328e-21
RTT107_donor_2	RTT101_recipient_2	NoDrug	MMS	-8.37603555164947	1.93164330260522	AGGRAVATING	NEUTRAL	-10.3076788542547	9.11545858563197e-20
RTT107_donor_2	SHU1_recipient_1	NoDrug	MMS	1.74650909632223	-10.6040980511155	NEUTRAL	AGGRAVATING	12.3506071474377	5.73356691041288e-28
RTT107_donor_2	CSM2_recipient_2	NoDrug	MMS	-1.78081443771497	-13.1670481353982	NEUTRAL	AGGRAVATING	11.3862336976832	5.71072925227622e-24
RTT107_donor_2	SHU1_recipient_2	NoDrug	MMS	2.16496378168726	-8.63710565091826	NEUTRAL	AGGRAVATING	10.8020694326055	1.0094530223179e-21
RTT107_donor_2	SHU2_recipient_1	NoDrug	MMS	-0.293468576453941	-12.5371288148032	NEUTRAL	AGGRAVATING	12.2436602383493	1.66537416864335e-27
RTT107_donor_2	SHU2_recipient_2	NoDrug	MMS	1.06266244597144	-12.1291319026547	NEUTRAL	AGGRAVATING	13.1917943486262	1.15864138106616e-31
